,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches
29,Javier Rueda Garcia,es ESP,"MF,DF",21.0,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
30,Gabriel Veiga,es ESP,FW,21.0,1,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
31,Coke Carrillo,es ESP,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
32,Javier Dominguez,es ESP,DF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
33,César Fernández,es ESP,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
34,Agustín Marchesín,ar ARG,GK,35.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
35,Gonçalo Paciência,pt POR,FW,28.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
36,Javi Rodríguez,es ESP,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
37,Ruly,es ESP,GK,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
38,Squad Total,,,26.7,38,418,3420.0,38.0,45.0,35.0,80.0,42.0,3.0,5.0,66.0,5.0,50.7,46.9,38.2,85.1,660.0,1345.0,1332.0,1.18,0.92,2.11,1.11,2.03,1.34,1.01,2.34,1.23,2.24,
39,Opponent Total,,,27.1,38,418,3420.0,38.0,54.0,32.0,86.0,48.0,6.0,8.0,89.0,4.0,54.6,48.4,35.9,84.3,651.0,1535.0,1517.0,1.42,0.84,2.26,1.26,2.11,1.44,0.95,2.38,1.27,2.22,
