,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches
0,Édgar Badía,es ESP,GK,30.0,36,36,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
1,Gerard Gumbau,es ESP,MF,27.0,35,31,2737.0,30.4,1.0,6.0,7.0,1.0,0.0,0.0,11.0,0.0,2.3,2.3,6.2,8.5,18.0,145.0,52.0,0.03,0.2,0.23,0.03,0.23,0.08,0.2,0.28,0.08,0.28,Matches
2,Carlos Clerc,es ESP,"DF,MF",30.0,32,31,2639.0,29.3,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,2.1,2.7,51.0,107.0,91.0,0.0,0.03,0.03,0.0,0.03,0.02,0.07,0.09,0.02,0.09,Matches
3,Lucas Boyé,ar ARG,FW,26.0,35,29,2462.0,27.4,7.0,2.0,9.0,7.0,0.0,1.0,7.0,1.0,8.3,7.5,2.9,10.5,58.0,63.0,160.0,0.26,0.07,0.33,0.26,0.33,0.3,0.11,0.41,0.27,0.38,Matches
4,Omar Mascarell,gq EQG,"MF,DF",29.0,28,28,2447.0,27.2,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.4,0.4,1.1,1.5,27.0,116.0,6.0,0.0,0.04,0.04,0.0,0.04,0.02,0.04,0.05,0.02,0.05,Matches
5,Pedro Bigas,es ESP,DF,31.0,28,25,2020.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.8,1.8,0.0,1.8,19.0,83.0,3.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches
6,Tete Morente,es ESP,"MF,DF",25.0,32,23,2068.0,23.0,4.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,4.2,4.2,1.1,5.3,60.0,63.0,193.0,0.17,0.0,0.17,0.17,0.17,0.18,0.05,0.23,0.18,0.23,Matches
7,Helibelton Palacios,co COL,DF,29.0,24,23,1915.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.4,0.4,0.7,1.1,25.0,51.0,25.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.05,0.02,0.05,Matches
8,Pere Milla,es ESP,"FW,MF",29.0,31,21,1843.0,20.5,6.0,1.0,7.0,3.0,3.0,3.0,7.0,0.0,5.4,3.0,1.2,4.2,23.0,65.0,83.0,0.29,0.05,0.34,0.15,0.2,0.26,0.06,0.32,0.15,0.2,Matches
9,Fidel,es ESP,"MF,FW",32.0,27,21,1714.0,19.0,3.0,2.0,5.0,2.0,1.0,1.0,5.0,0.0,2.3,1.5,2.3,3.8,53.0,139.0,90.0,0.16,0.11,0.26,0.11,0.21,0.12,0.12,0.24,0.08,0.2,Matches
10,Enzo Roco,cl CHI,DF,29.0,22,19,1652.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.6,0.6,0.0,0.6,6.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
11,John Donald,es ESP,"MF,DF",21.0,14,13,1092.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1,0.1,0.1,0.2,3.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
12,Raúl Guti,es ESP,MF,25.0,28,12,1117.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6,1.6,0.1,1.7,4.0,32.0,17.0,0.0,0.0,0.0,0.0,0.0,0.13,0.01,0.14,0.13,0.14,Matches
13,Lisandro Magallán,ar ARG,DF,28.0,14,11,902.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,0.1,0.7,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07,Matches
14,Randy Nteka,ao ANG,"FW,MF",24.0,14,10,726.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3,1.3,0.9,2.2,13.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.16,0.12,0.28,0.16,0.28,Matches
15,Josan,es ESP,"DF,MF",32.0,26,9,1078.0,12.0,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,1.6,2.0,37.0,39.0,61.0,0.08,0.25,0.33,0.08,0.33,0.04,0.13,0.17,0.04,0.17,Matches
16,Lautaro Blanco,ar ARG,"DF,MF",23.0,17,9,872.0,9.7,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.5,1.6,41.0,28.0,76.0,0.0,0.21,0.21,0.0,0.21,0.0,0.16,0.16,0.0,0.16,Matches
17,Gonzalo Verdú,es ESP,DF,33.0,16,9,703.0,7.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.6,0.6,0.0,0.6,0.0,13.0,0.0,0.13,0.0,0.13,0.13,0.13,0.08,0.0,0.08,0.08,0.08,Matches
18,Ezequiel Ponce,ar ARG,"FW,MF",25.0,34,8,1129.0,12.5,4.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,3.6,3.6,0.7,4.3,10.0,19.0,51.0,0.32,0.0,0.32,0.32,0.32,0.29,0.05,0.34,0.29,0.34,Matches
19,Diego González,es ESP,DF,27.0,16,8,958.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.8,0.8,0.0,0.8,1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
20,Álex Collado,es ESP,MF,23.0,15,8,722.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,1.6,2.2,24.0,34.0,43.0,0.12,0.12,0.25,0.12,0.25,0.08,0.2,0.28,0.08,0.28,Matches
21,Roger Martí,es ESP,FW,31.0,12,8,655.0,7.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.7,1.2,8.0,7.0,50.0,0.0,0.14,0.14,0.0,0.14,0.08,0.09,0.17,0.08,0.17,Matches
22,Carmona,es ESP,"MF,DF",20.0,9,8,589.0,6.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.4,0.4,0.1,0.5,8.0,10.0,27.0,0.15,0.0,0.15,0.15,0.15,0.06,0.02,0.08,0.06,0.08,Matches
23,Pol Lirola,es ESP,DF,24.0,12,7,628.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.7,0.9,21.0,19.0,35.0,0.14,0.0,0.14,0.14,0.14,0.03,0.1,0.12,0.03,0.12,Matches
24,Nicolás Ezequiel Fernández,ar ARG,"MF,DF",22.0,18,3,514.0,5.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.8,1.2,21.0,29.0,53.0,0.0,0.18,0.18,0.0,0.18,0.07,0.14,0.22,0.07,0.22,Matches
25,Johan Mojica,co COL,"DF,MF",29.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.4,14.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13,Matches
26,Domingos Quina,pt POR,MF,22.0,10,2,275.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.2,0.2,0.4,0.6,12.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.07,0.14,0.21,0.07,0.21,Matches
27,Axel Werner,ar ARG,GK,26.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
28,Federico Fernández,ar ARG,DF,33.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
29,Pape Cheikh Diop,sn SEN,MF,24.0,2,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
30,Alejandro Alfaro,es ESP,MF,20.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
31,Javier Pastore,ar ARG,MF,33.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
32,Manu Cocca,ar ARG,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
33,Jesús López,es ESP,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
34,Rodrigo Mendoza,es ESP,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
35,Juan Navarro,es ESP,GK,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
36,Javi Pamies,es ESP,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
37,Marco Soler,es ESP,DF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
