,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches
0,Thibaut Courtois,be BEL,GK,28.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
1,Karim Benzema,fr FRA,FW,32.0,34,33,2894.0,32.2,23.0,9.0,32.0,22.0,1.0,1.0,2.0,0.0,18.5,17.7,6.4,24.1,107.0,114.0,256.0,0.72,0.28,1.0,0.68,0.96,0.58,0.2,0.78,0.55,0.75,Matches
2,Casemiro,br BRA,MF,28.0,34,32,2901.0,32.2,6.0,4.0,10.0,6.0,0.0,0.0,11.0,1.0,6.2,6.2,2.7,8.8,20.0,135.0,45.0,0.19,0.12,0.31,0.19,0.31,0.19,0.08,0.27,0.19,0.27,Matches
3,Luka Modrić,hr CRO,MF,34.0,35,32,2733.0,30.4,5.0,3.0,8.0,5.0,0.0,0.0,4.0,0.0,2.3,2.3,4.6,6.9,67.0,283.0,108.0,0.16,0.1,0.26,0.16,0.26,0.08,0.15,0.23,0.08,0.23,Matches
4,Raphaël Varane,fr FRA,DF,27.0,31,31,2715.0,30.2,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.8,2.8,0.3,3.1,28.0,98.0,5.0,0.07,0.0,0.07,0.07,0.07,0.09,0.01,0.1,0.09,0.1,Matches
5,Ferland Mendy,fr FRA,DF,25.0,26,24,2208.0,24.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,0.9,1.7,87.0,97.0,149.0,0.04,0.0,0.04,0.04,0.04,0.03,0.04,0.07,0.03,0.07,Matches
6,Toni Kroos,de GER,MF,30.0,28,24,2117.0,23.5,3.0,10.0,13.0,3.0,0.0,0.0,6.0,0.0,2.3,2.3,6.9,9.1,43.0,269.0,47.0,0.13,0.43,0.55,0.13,0.55,0.1,0.29,0.39,0.1,0.39,Matches
7,Nacho,es ESP,DF,30.0,24,22,2000.0,22.2,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.1,1.1,0.3,1.4,42.0,72.0,37.0,0.05,0.0,0.05,0.05,0.05,0.05,0.01,0.06,0.05,0.06,Matches
8,Vinicius Júnior,br BRA,FW,20.0,35,22,1969.0,21.9,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,6.5,6.5,4.8,11.3,127.0,54.0,283.0,0.14,0.14,0.27,0.14,0.27,0.3,0.22,0.52,0.3,0.52,Matches
9,Marco Asensio,es ESP,"FW,MF",24.0,35,21,1869.0,20.8,5.0,2.0,7.0,5.0,0.0,0.0,1.0,0.0,3.8,3.8,3.3,7.0,92.0,82.0,166.0,0.24,0.1,0.34,0.24,0.34,0.18,0.16,0.34,0.18,0.34,Matches
