,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches
19,Miguel Atienza,es ESP,MF,21.0,12,9,838.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.4,5.0,31.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05,Matches
20,Recio,es ESP,MF,29.0,17,8,734.0,8.2,1.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,1.3,0.6,0.9,1.5,14.0,40.0,25.0,0.12,0.0,0.12,0.0,0.0,0.17,0.11,0.28,0.07,0.18,Matches
21,Aleix García,es ESP,MF,23.0,11,5,437.0,4.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.9,1.0,4.0,26.0,8.0,0.0,0.21,0.21,0.0,0.21,0.02,0.18,0.21,0.02,0.21,Matches
22,Yoel,es ESP,GK,31.0,4,3,300.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
23,Damian Kądzior,pl POL,"FW,MF",28.0,6,2,195.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.1,0.09,0.1,Matches
24,Álvaro Tejero,es ESP,DF,24.0,2,1,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,2.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.03,0.15,0.19,0.03,0.19,Matches
25,Unai Dufur,es ESP,DF,21.0,1,1,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
26,Eñaut Mendía,es ESP,FW,21.0,1,1,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
27,Quique,es ESP,"FW,MF",30.0,12,0,167.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.13,0.05,0.18,0.13,0.18,Matches
28,Unai Arietaleanizbeaskoa,es ESP,"FW,MF",21.0,4,0,47.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
29,Sergio Cubero Ezcurra,es ESP,MF,20.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
30,Roberto Olabe del Arco,es ESP,MF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
31,Unai Ayala,es ESP,GK,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
32,José Martínez,es ESP,DF,27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
33,Jon Mikel Magunagoitia,es ESP,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
34,Squad Total,,,28.2,38,418,3420.0,38.0,29.0,20.0,49.0,25.0,4.0,9.0,71.0,3.0,45.2,38.3,29.9,68.2,507.0,1295.0,1282.0,0.76,0.53,1.29,0.66,1.18,1.19,0.79,1.98,1.01,1.79,
35,Opponent Total,,,27.5,38,418,3420.0,38.0,52.0,40.0,92.0,49.0,3.0,5.0,66.0,2.0,45.7,41.7,35.2,77.0,446.0,1056.0,1036.0,1.37,1.05,2.42,1.29,2.34,1.2,0.93,2.13,1.1,2.03,
