Unnamed: 0,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,Team,Playing Time_MP
3,Cárdenas,es ESP,GK,24.0,,24,2160.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Levante,24.0
4,José Luis García Vayá,es ESP,MF,22.0,,23,2012.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.6,0.6,2.2,2.8,24.0,130.0,24.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12,Matches,Levante,29.0
5,Jorge Miramón,es ESP,DF,32.0,,22,1977.0,22.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.4,0.4,1.5,1.8,30.0,85.0,86.0,0.05,0.0,0.05,0.05,0.05,0.02,0.07,0.08,0.02,0.08,Matches,Levante,29.0
6,Son,es ESP,DF,27.0,,22,1971.0,21.9,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.9,0.9,1.3,2.2,37.0,96.0,111.0,0.05,0.0,0.05,0.05,0.05,0.04,0.06,0.1,0.04,0.1,Matches,Levante,26.0
7,Rober,es ESP,DF,26.0,,21,2010.0,22.3,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.3,1.3,0.2,1.4,17.0,53.0,5.0,0.04,0.0,0.04,0.04,0.04,0.06,0.01,0.06,0.06,0.06,Matches,Levante,27.0
8,Óscar Duarte,cr CRC,DF,32.0,,20,1773.0,19.7,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,1.2,1.2,0.4,1.6,1.0,44.0,1.0,0.1,0.0,0.1,0.1,0.1,0.06,0.02,0.08,0.06,0.08,Matches,Levante,23.0
9,Jorge de Frutos,es ESP,"MF,FW",24.0,,20,1760.0,19.6,4.0,7.0,11.0,4.0,0.0,0.0,4.0,0.0,4.9,4.9,3.3,8.2,60.0,49.0,153.0,0.2,0.36,0.56,0.2,0.56,0.25,0.17,0.42,0.25,0.42,Matches,Levante,25.0
10,Gonzalo Melero,es ESP,MF,27.0,,20,1692.0,18.8,7.0,2.0,9.0,5.0,2.0,2.0,5.0,0.0,4.2,2.6,1.0,3.7,19.0,84.0,39.0,0.37,0.11,0.48,0.27,0.37,0.22,0.05,0.28,0.14,0.19,Matches,Levante,29.0
11,Carlos Clerc,es ESP,DF,29.0,,18,1514.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.1,0.1,0.8,1.0,45.0,66.0,56.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Matches,Levante,19.0
12,Enis Bardhi,mk MKD,"MF,FW",26.0,,17,1701.0,18.9,3.0,3.0,6.0,1.0,2.0,2.0,3.0,0.0,3.9,2.2,3.0,5.3,41.0,103.0,105.0,0.16,0.16,0.32,0.05,0.21,0.2,0.16,0.37,0.12,0.28,Matches,Levante,30.0
13,Nemanja Radoja,rs SRB,MF,28.0,,17,1214.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.8,1.1,9.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.08,0.03,0.08,Matches,Levante,19.0
14,José Campaña,es ESP,MF,28.0,,16,1422.0,15.8,2.0,2.0,4.0,2.0,0.0,1.0,6.0,1.0,1.5,0.6,1.1,1.7,37.0,133.0,55.0,0.13,0.13,0.25,0.13,0.25,0.09,0.07,0.16,0.03,0.11,Matches,Levante,20.0
15,Aitor Fernández,es ESP,GK,30.0,,13,1166.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Levante,13.0
16,Mickael Malsa,mq MTQ,MF,25.0,,11,1143.0,12.7,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,1.1,1.1,1.7,2.8,7.0,53.0,11.0,0.08,0.16,0.24,0.08,0.24,0.09,0.13,0.22,0.09,0.22,Matches,Levante,26.0
17,Dani Gómez,es ESP,FW,23.0,,11,1063.0,11.8,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,4.7,4.7,2.2,6.9,22.0,15.0,87.0,0.34,0.17,0.51,0.34,0.51,0.4,0.19,0.58,0.4,0.58,Matches,Levante,28.0
18,Sergio Postigo,es ESP,DF,32.0,,10,848.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,2.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,Levante,13.0
19,Martín Cáceres,uy URU,DF,34.0,,9,663.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,9.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,Levante,10.0
20,Shkodran Mustafi,de GER,DF,29.0,,8,658.0,7.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,4.0,18.0,0.0,0.14,0.0,0.14,0.14,0.14,0.02,0.0,0.02,0.02,0.02,Matches,Levante,11.0
21,Roberto Soldado,es ESP,FW,36.0,,7,664.0,7.4,3.0,2.0,5.0,3.0,0.0,0.0,7.0,2.0,3.7,3.7,0.7,4.4,4.0,14.0,43.0,0.41,0.27,0.68,0.41,0.68,0.49,0.09,0.58,0.49,0.58,Matches,Levante,18.0
22,Pablo Martínez,es ESP,MF,23.0,,7,656.0,7.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.9,1.4,8.0,20.0,18.0,0.0,0.14,0.14,0.0,0.14,0.06,0.12,0.19,0.06,0.19,Matches,Levante,13.0
23,Enric Franquesa,es ESP,"DF,FW",24.0,,6,625.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,17.0,15.0,36.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches,Levante,16.0
24,Marc Pubill,es ESP,"DF,MF",18.0,,5,512.0,5.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,1.2,2.0,10.0,11.0,28.0,0.0,0.18,0.18,0.0,0.18,0.15,0.2,0.36,0.15,0.36,Matches,Levante,11.0
25,Álex Cantero,es ESP,"FW,MF",21.0,,4,610.0,6.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.2,2.2,0.4,2.6,14.0,14.0,45.0,0.0,0.15,0.15,0.0,0.15,0.32,0.06,0.38,0.32,0.38,Matches,Levante,25.0
26,Marcelo Saracchi,uy URU,DF,23.0,,2,186.0,2.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,4.0,8.0,14.0,0.0,0.48,0.48,0.0,0.48,0.0,0.11,0.11,0.0,0.11,Matches,Levante,4.0
27,Coke,es ESP,DF,34.0,,1,118.0,1.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.1,0.7,1.0,8.0,5.0,0.76,0.0,0.76,0.76,0.76,0.48,0.04,0.52,0.48,0.52,Matches,Levante,6.0
28,Alejandro Primo,es ESP,GK,17.0,,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Levante,1.0
29,Nikola Vukčević,me MNE,MF,29.0,,0,118.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches,Levante,6.0
30,Omar Faraj,ps PLE,FW,19.0,,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Levante,1.0
31,Carlos Benitez,es ESP,MF,18.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Levante,0.0
32,Alejandro Blesa,es ESP,MF,19.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Levante,0.0
33,Pablo Cuñat,es ESP,GK,19.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Levante,0.0
34,Hernâni Fortes,pt POR,"FW,MF",29.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Levante,0.0
35,Carlos Giménez,es ESP,DF,18.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Levante,0.0
36,Joseda,es ESP,DF,20.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Levante,0.0
37,Giorgi Kochorashvili,ge GEO,MF,22.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Levante,0.0
38,Antonio Leal,es ESP,DF,22.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Levante,0.0
39,José Manuel,es ESP,DF,22.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Levante,0.0
40,Pablo Picón,es ESP,GK,21.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Levante,0.0
41,Koke Vegas,es ESP,GK,25.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Levante,0.0
42,Squad Total,,,28.0,,418,3420.0,38.0,51.0,34.0,85.0,43.0,8.0,13.0,109.0,6.0,55.1,45.1,31.7,76.9,569.0,1343.0,1334.0,1.34,0.89,2.24,1.13,2.03,1.45,0.84,2.28,1.19,2.02,,Levante,38.0
43,Opponent Total,,,27.4,,418,3420.0,38.0,76.0,59.0,135.0,71.0,5.0,6.0,104.0,5.0,55.0,50.2,41.2,91.4,716.0,1448.0,1437.0,2.0,1.55,3.55,1.87,3.42,1.45,1.08,2.53,1.32,2.41,,Levante,38.0
0,Martin Valjent,sk SVK,DF,25.0,36.0,36,3181.0,35.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.7,1.0,25.0,70.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,Mallorca,
1,Pablo Maffeo,es ESP,DF,24.0,35.0,35,2945.0,32.7,1.0,4.0,5.0,1.0,0.0,0.0,10.0,0.0,1.7,1.7,2.1,3.8,72.0,53.0,108.0,0.03,0.12,0.15,0.03,0.15,0.05,0.06,0.12,0.05,0.12,Matches,Mallorca,
2,Dani Rodríguez,es ESP,"MF,FW",33.0,36.0,33,2832.0,31.5,3.0,3.0,6.0,3.0,0.0,0.0,7.0,0.0,3.2,3.2,2.8,6.0,65.0,94.0,130.0,0.1,0.1,0.19,0.1,0.19,0.1,0.09,0.19,0.1,0.19,Matches,Mallorca,
3,Brian Oliván,es ESP,DF,27.0,28.0,24,2189.0,24.3,1.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,1.8,1.0,2.2,3.2,31.0,65.0,91.0,0.04,0.0,0.04,0.04,0.04,0.07,0.09,0.16,0.04,0.13,Matches,Mallorca,
4,Iddrisu Baba,gh GHA,MF,25.0,26.0,23,1934.0,21.5,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.4,1.4,0.6,2.0,14.0,73.0,6.0,0.05,0.0,0.05,0.05,0.05,0.06,0.03,0.09,0.06,0.09,Matches,Mallorca,
5,Manolo Reina,es ESP,GK,36.0,21.0,21,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca,
6,Jaume Costa,es ESP,DF,33.0,25.0,21,1828.0,20.3,0.0,4.0,4.0,0.0,0.0,0.0,5.0,1.0,0.8,0.8,2.4,3.2,39.0,68.0,108.0,0.0,0.2,0.2,0.0,0.2,0.04,0.12,0.16,0.04,0.16,Matches,Mallorca,
7,Antonio Sánchez,es ESP,"MF,FW",24.0,29.0,19,1616.0,18.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.4,1.4,0.4,1.8,24.0,66.0,50.0,0.06,0.0,0.06,0.06,0.06,0.08,0.02,0.1,0.08,0.1,Matches,Mallorca,
8,Ángel Rodríguez,es ESP,"FW,MF",34.0,29.0,19,1544.0,17.2,4.0,2.0,6.0,4.0,0.0,0.0,4.0,0.0,3.9,3.9,0.9,4.8,23.0,27.0,85.0,0.23,0.12,0.35,0.23,0.35,0.23,0.06,0.28,0.23,0.28,Matches,Mallorca,
9,Takefusa Kubo,jp JPN,"FW,MF",20.0,28.0,17,1605.0,17.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2.8,2.8,3.0,5.7,65.0,68.0,107.0,0.06,0.0,0.06,0.06,0.06,0.15,0.17,0.32,0.15,0.32,Matches,Mallorca,
10,Antonio Raillo,es ESP,DF,29.0,17.0,17,1530.0,17.0,2.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,0.7,0.7,0.0,0.7,15.0,50.0,0.0,0.12,0.0,0.12,0.12,0.12,0.04,0.0,0.04,0.04,0.04,Matches,Mallorca,
11,Salva Sevilla,es ESP,MF,37.0,28.0,17,1507.0,16.7,5.0,3.0,8.0,1.0,4.0,4.0,2.0,0.0,4.8,1.7,2.8,4.5,30.0,132.0,14.0,0.3,0.18,0.48,0.06,0.24,0.29,0.17,0.46,0.1,0.27,Matches,Mallorca,
12,Franco Russo,ar ARG,DF,26.0,19.0,17,1464.0,16.3,1.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0,0.2,0.2,0.2,0.4,4.0,41.0,3.0,0.06,0.0,0.06,0.06,0.06,0.01,0.01,0.02,0.01,0.02,Matches,Mallorca,
13,Iñigo Ruiz de Galarreta,es ESP,MF,27.0,22.0,17,1378.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.6,1.0,14.0,105.0,16.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.06,0.03,0.06,Matches,Mallorca,
14,Vedat Muriqi,xk KVX,FW,27.0,16.0,16,1438.0,16.0,5.0,3.0,8.0,3.0,2.0,2.0,6.0,0.0,5.3,3.7,1.4,5.1,19.0,33.0,84.0,0.31,0.19,0.5,0.19,0.38,0.33,0.09,0.42,0.23,0.32,Matches,Mallorca,
15,Lee Kang-in,kr KOR,"MF,FW",20.0,30.0,15,1411.0,15.7,1.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,1.5,1.5,2.1,3.6,32.0,48.0,64.0,0.06,0.13,0.19,0.06,0.19,0.09,0.13,0.23,0.09,0.23,Matches,Mallorca,
16,Sergio Rico,es ESP,GK,27.0,14.0,14,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca,
17,Rodrigo Battaglia,ar ARG,MF,30.0,26.0,12,1179.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.1,0.5,19.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.03,0.04,Matches,Mallorca,
18,Amath,sn SEN,"FW,MF",25.0,19.0,9,884.0,9.8,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.4,1.4,0.9,2.3,18.0,19.0,58.0,0.0,0.1,0.1,0.0,0.1,0.14,0.1,0.23,0.14,0.23,Matches,Mallorca,
19,Fernando Niño,es ESP,FW,20.0,23.0,9,884.0,9.8,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.8,3.8,0.4,4.2,18.0,8.0,47.0,0.2,0.0,0.2,0.2,0.2,0.39,0.04,0.43,0.39,0.43,Matches,Mallorca,
20,Abdón Prats,es ESP,FW,28.0,23.0,6,641.0,7.1,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,1.5,1.5,0.7,2.2,4.0,17.0,33.0,0.42,0.0,0.42,0.42,0.42,0.21,0.1,0.31,0.21,0.31,Matches,Mallorca,
21,Jordi Mboula,es ESP,FW,22.0,11.0,5,434.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.1,0.5,13.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.11,0.1,0.11,Matches,Mallorca,
22,Aleksandar Sedlar,rs SRB,"DF,MF",29.0,10.0,3,404.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.1,0.1,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,Mallorca,
23,Giovanni González,uy URU,DF,26.0,9.0,3,365.0,4.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.9,1.2,6.0,13.0,20.0,0.25,0.0,0.25,0.25,0.25,0.09,0.22,0.3,0.09,0.3,Matches,Mallorca,
24,Joan Sastre Vanrell,es ESP,DF,24.0,7.0,2,258.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,Mallorca,
25,Leo Román,es ESP,GK,21.0,2.0,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca,
26,Lago Junior,ci CIV,"FW,MF",30.0,6.0,1,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,13.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,Matches,Mallorca,
27,Javier Llabrés,es ESP,"FW,MF",18.0,5.0,1,132.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,3.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.17,0.08,0.17,Matches,Mallorca,
28,Matthew Hoppe,us USA,"FW,MF",20.0,5.0,1,131.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.0,1.0,9.0,0.0,0.69,0.69,0.0,0.69,0.1,0.08,0.18,0.1,0.18,Matches,Mallorca,
29,Aleix Febas,es ESP,MF,25.0,4.0,1,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,Mallorca,
30,Dominik Greif,sk SVK,GK,24.0,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca,
31,Josep Antoni Gayá,es ESP,DF,21.0,1.0,1,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca,
32,Clément Grenier,fr FRA,MF,30.0,5.0,0,60.0,0.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.6,1.0,2.0,2.0,1.5,0.0,1.5,1.5,1.5,0.92,0.02,0.94,0.92,0.94,Matches,Mallorca,
33,Marc Carmona,es ESP,DF,20.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Mallorca,
34,Marcos Fernández Cózar,es ESP,DF,18.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Mallorca,
35,Pablo Gálvez,es ESP,FW,19.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Mallorca,
36,Tomás Giaquinto,ar ARG,MF,21.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Mallorca,
37,Pere Joan,es ESP,GK,19.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Mallorca,
38,Miguelito,es ESP,DF,20.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Mallorca,
39,Victor Mollejo,es ESP,"FW,MF",20.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Mallorca,
40,Ferrán Quetglas,es ESP,GK,16.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Mallorca,
41,Squad Total,,,27.9,38.0,418,3420.0,38.0,33.0,23.0,56.0,27.0,6.0,7.0,114.0,7.0,38.8,33.3,25.7,59.0,575.0,1129.0,1110.0,0.87,0.61,1.47,0.71,1.32,1.02,0.68,1.7,0.88,1.55,,Mallorca,
42,Opponent Total,,,27.7,38.0,418,3420.0,38.0,59.0,40.0,99.0,53.0,6.0,8.0,114.0,6.0,49.3,43.0,33.8,76.8,650.0,1379.0,1358.0,1.55,1.05,2.61,1.39,2.45,1.3,0.89,2.19,1.13,2.02,,Mallorca,
0,Unai Simón,es ESP,GK,24.0,34.0,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,
1,Iker Muniain,es ESP,MF,28.0,35.0,34,2785.0,30.9,4.0,10.0,14.0,3.0,1.0,3.0,3.0,0.0,5.8,3.4,9.5,12.8,81.0,218.0,161.0,0.13,0.32,0.45,0.1,0.42,0.19,0.31,0.49,0.11,0.41,Matches,merged_,
2,Iñaki Williams,gh GHA,FW,27.0,38.0,32,2777.0,30.9,8.0,5.0,13.0,7.0,1.0,1.0,4.0,0.0,14.1,13.3,5.7,19.0,76.0,45.0,316.0,0.26,0.16,0.42,0.23,0.39,0.46,0.18,0.64,0.43,0.61,Matches,merged_,
3,Unai Vencedor Paris,es ESP,MF,20.0,34.0,29,2383.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,0.7,1.6,16.0,180.0,20.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.06,0.03,0.06,Matches,merged_,
4,Dani García,es ESP,MF,31.0,32.0,27,2177.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.6,0.6,0.6,1.1,10.0,115.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.02,0.05,Matches,merged_,
5,Iñigo Martínez,es ESP,DF,30.0,27.0,26,2341.0,26.0,3.0,0.0,3.0,3.0,0.0,0.0,9.0,2.0,2.0,2.0,0.5,2.5,29.0,78.0,8.0,0.12,0.0,0.12,0.12,0.12,0.08,0.02,0.09,0.08,0.09,Matches,merged_,
6,Álex Berenguer,es ESP,MF,26.0,34.0,24,2168.0,24.1,3.0,6.0,9.0,3.0,0.0,1.0,8.0,0.0,5.2,4.5,5.4,9.9,59.0,77.0,202.0,0.12,0.25,0.37,0.12,0.37,0.22,0.23,0.44,0.19,0.41,Matches,merged_,
7,Raúl García,es ESP,FW,35.0,35.0,24,1802.0,20.0,6.0,2.0,8.0,6.0,0.0,1.0,3.0,0.0,6.1,5.3,2.7,8.0,12.0,87.0,113.0,0.3,0.1,0.4,0.3,0.4,0.3,0.13,0.44,0.26,0.4,Matches,merged_,
8,Mikel Balenziaga,es ESP,DF,33.0,26.0,23,2027.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.4,0.5,29.0,68.0,66.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.02,Matches,merged_,
9,Daniel Vivian,es ESP,DF,22.0,24.0,22,1986.0,22.1,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.3,1.3,0.5,1.8,3.0,56.0,2.0,0.09,0.05,0.14,0.09,0.14,0.06,0.02,0.08,0.06,0.08,Matches,merged_,
10,Iñigo Lekue,es ESP,DF,28.0,25.0,22,1925.0,21.4,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,2.3,2.5,52.0,84.0,72.0,0.0,0.09,0.09,0.0,0.09,0.01,0.11,0.11,0.01,0.11,Matches,merged_,
11,Yeray Álvarez,es ESP,DF,26.0,22.0,21,1860.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5,0.5,0.1,0.6,16.0,64.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,merged_,
12,Óscar de Marcos,es ESP,DF,32.0,22.0,19,1679.0,18.7,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.3,0.3,2.1,2.4,42.0,92.0,91.0,0.05,0.11,0.16,0.05,0.16,0.01,0.12,0.13,0.01,0.13,Matches,merged_,
13,Mikel Vesga,es ESP,MF,28.0,32.0,17,1358.0,15.1,2.0,0.0,2.0,2.0,0.0,0.0,7.0,2.0,1.0,1.0,0.9,1.9,16.0,95.0,15.0,0.13,0.0,0.13,0.13,0.13,0.07,0.06,0.13,0.07,0.13,Matches,merged_,
14,Oihan Sancet,es ESP,FW,21.0,27.0,16,1422.0,15.8,6.0,4.0,10.0,6.0,0.0,0.0,2.0,0.0,3.4,3.4,2.9,6.3,28.0,76.0,152.0,0.38,0.25,0.63,0.38,0.63,0.21,0.19,0.4,0.21,0.4,Matches,merged_,
15,Nico Williams,es ESP,MF,19.0,34.0,11,1337.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6,2.6,1.5,4.1,82.0,27.0,147.0,0.0,0.0,0.0,0.0,0.0,0.17,0.1,0.27,0.17,0.27,Matches,merged_,
16,Yuri Berchiche,es ESP,DF,31.0,14.0,11,1015.0,11.3,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,1.2,1.5,33.0,64.0,46.0,0.09,0.18,0.27,0.09,0.27,0.03,0.1,0.14,0.03,0.14,Matches,merged_,
17,Oier Zarraga,es ESP,MF,22.0,31.0,8,1166.0,13.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,1.3,0.5,0.2,0.7,24.0,74.0,37.0,0.08,0.0,0.08,0.0,0.0,0.1,0.01,0.12,0.04,0.05,Matches,merged_,
