,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches
0,Pau Torres,es ESP,DF,24.0,33,33,2855.0,31.7,5.0,1.0,6.0,5.0,0.0,0.0,5.0,0.0,3.0,3.0,1.5,4.5,59.0,162.0,10.0,0.16,0.03,0.19,0.16,0.19,0.09,0.05,0.14,0.09,0.14,Matches
1,Gerónimo Rulli,ar ARG,GK,29.0,32,32,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
2,Daniel Parejo,es ESP,MF,32.0,33,32,2704.0,30.0,2.0,10.0,12.0,1.0,1.0,1.0,3.0,0.0,1.5,0.7,6.9,7.6,36.0,256.0,36.0,0.07,0.33,0.4,0.03,0.37,0.05,0.23,0.28,0.02,0.25,Matches
3,Raúl Albiol,es ESP,DF,35.0,28,28,2465.0,27.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.4,0.4,0.1,0.5,11.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,Matches
4,Manu Trigueros,es ESP,"MF,FW",29.0,35,27,2178.0,24.2,6.0,4.0,10.0,6.0,0.0,0.0,3.0,0.0,5.7,5.7,2.6,8.3,30.0,185.0,96.0,0.25,0.17,0.41,0.25,0.41,0.24,0.11,0.34,0.24,0.34,Matches
5,Étienne Capoue,fr FRA,MF,33.0,30,26,2290.0,25.4,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,0.5,0.5,0.5,1.1,44.0,134.0,29.0,0.04,0.04,0.08,0.04,0.08,0.02,0.02,0.04,0.02,0.04,Matches
6,Juan Foyth,ar ARG,DF,23.0,25,22,1924.0,21.4,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,0.7,0.7,1.1,1.8,48.0,91.0,35.0,0.05,0.05,0.09,0.05,0.09,0.03,0.05,0.08,0.03,0.08,Matches
7,Yeremi Pino,es ESP,"MF,FW",18.0,31,21,1678.0,18.6,6.0,4.0,10.0,6.0,0.0,0.0,2.0,0.0,5.5,5.5,3.5,9.0,43.0,38.0,164.0,0.32,0.21,0.54,0.32,0.54,0.29,0.19,0.48,0.29,0.48,Matches
8,Alfonso Pedraza,es ESP,DF,25.0,28,19,1701.0,18.9,4.0,4.0,8.0,4.0,0.0,0.0,2.0,0.0,1.9,1.9,5.2,7.2,94.0,64.0,182.0,0.21,0.21,0.42,0.21,0.42,0.1,0.28,0.38,0.1,0.38,Matches
9,Pervis Estupiñán,ec ECU,DF,23.0,28,17,1575.0,17.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.8,0.8,2.5,3.3,50.0,70.0,148.0,0.0,0.06,0.06,0.0,0.06,0.04,0.14,0.19,0.04,0.19,Matches
10,Arnaut Danjuma,nl NED,FW,24.0,23,17,1472.0,16.4,10.0,3.0,13.0,7.0,3.0,3.0,1.0,0.0,11.9,9.5,2.2,11.7,71.0,27.0,172.0,0.61,0.18,0.79,0.43,0.61,0.73,0.14,0.86,0.58,0.72,Matches
11,Aïssa Mandi,dz ALG,DF,29.0,17,14,1375.0,15.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.3,2.3,0.1,2.3,7.0,54.0,2.0,0.07,0.0,0.07,0.07,0.07,0.15,0.0,0.15,0.15,0.15,Matches
12,Gerard Moreno,es ESP,FW,29.0,17,14,1191.0,13.2,9.0,3.0,12.0,8.0,1.0,2.0,2.0,0.0,7.4,5.8,4.9,10.7,29.0,67.0,95.0,0.68,0.23,0.91,0.6,0.83,0.56,0.37,0.93,0.44,0.81,Matches
13,Moi Gómez,es ESP,"MF,FW",27.0,29,13,1286.0,14.3,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,2.6,2.6,2.7,5.3,26.0,71.0,83.0,0.14,0.14,0.28,0.14,0.28,0.18,0.19,0.37,0.18,0.37,Matches
14,Boulaye Dia,sn SEN,FW,24.0,25,13,1269.0,14.1,5.0,5.0,10.0,5.0,0.0,0.0,3.0,0.0,5.4,5.4,2.4,7.8,22.0,16.0,93.0,0.35,0.35,0.71,0.35,0.71,0.39,0.17,0.56,0.39,0.56,Matches
